Student_id,english_marks,maths_marks,science_marks,computer_marks,course
S13389,68,71,80,82,AI
S13390,71,78,67,79,AI
S13391,80,60,65,88,Web Development
S13392,99,89,65,93,AI
S13393,72,73,91,63,Mathematics for machine learning
S13394,82,95,66,83,Web Development
S13395,98,75,67,96,AI
S13396,94,68,76,73,Web Development
S13397,69,92,89,99,Web Development
S13398,69,80,71,73,AI
S13399,96,73,89,84,AI
S13400,91,99,71,100,AI
S13401,70,62,77,90,python
S13402,62,69,97,87,Web Development
S13403,97,64,75,94,Web Development
S13404,95,69,87,100,Web Development
S13405,61,65,91,73,Web Development
S13406,61,74,98,91,Web Development
S13407,75,73,78,87,AI
S13408,98,90,79,85,AI
S13409,99,62,94,92,Web Development
S13410,74,98,66,91,AI
S13411,87,89,81,66,Mathematics for machine learning
S13412,88,67,61,70,python
S13413,98,65,62,90,Web Development
S13414,76,63,98,98,Web Development
S13415,61,74,63,87,AI
S13416,64,73,61,70,python
S13417,76,89,96,99,AI
S13418,66,67,92,81,python
S13419,98,82,71,100,AI
S13420,79,64,84,82,python
S13421,60,71,82,60,Mathematics for machine learning
S13422,82,93,90,86,AI
S13423,95,91,91,92,AI
S13424,67,69,91,63,python
S13425,75,97,67,68,python
S13426,82,87,83,95,Mathematics for machine learning
S13427,63,66,75,76,python
S13428,62,84,81,91,AI
S13429,93,79,91,82,AI
S13430,85,83,80,88,AI
S13431,78,88,73,81,Mathematics for machine learning
S13432,74,75,90,69,Mathematics for machine learning
S13433,88,97,76,99,AI
S13434,82,84,90,82,AI
S13435,74,67,61,87,Web Development
S13436,60,62,69,100,python
S13437,67,81,95,79,Web Development
S13438,63,83,63,89,AI
S13439,88,71,66,84,AI
S13440,91,93,86,100,AI
S13441,84,99,90,88,AI
S13442,95,74,87,93,AI
S13443,83,74,72,91,AI
S13444,67,81,93,60,Mathematics for machine learning
S13445,84,65,79,83,Web Development
S13446,98,78,88,81,AI
S13447,61,91,81,77,Web Development
S13448,94,72,83,86,AI
S13449,88,73,67,99,AI
S13450,92,74,79,77,Mathematics for machine learning
S13451,92,73,86,93,AI
S13452,69,71,94,66,Mathematics for machine learning
S13453,87,85,92,67,Mathematics for machine learning
S13454,99,83,79,88,AI
S13455,83,98,82,97,AI
S13456,99,67,73,64,python
S13457,83,77,84,88,AI
S13458,85,80,94,67,Mathematics for machine learning
S13459,100,75,66,99,AI
S13460,77,99,100,68,Mathematics for machine learning
S13461,100,63,70,69,python
S13462,81,83,70,69,python
S13463,94,94,62,91,AI
S13464,73,66,92,63,python
S13465,81,72,78,97,AI
S13466,84,87,87,92,AI
S13467,89,95,65,89,AI
S13468,75,75,75,100,AI
S13469,76,84,83,87,AI
S13470,82,82,82,88,AI
S13471,68,78,98,75,Mathematics for machine learning
S13472,73,73,82,88,Web Development
S13473,82,74,65,70,python
S13474,72,74,65,93,AI
S13475,71,78,86,95,AI
S13476,75,96,98,78,AI
S13477,78,71,92,66,Mathematics for machine learning
S13478,72,92,68,75,AI
S13479,75,74,77,86,AI
S13480,67,74,97,97,AI
S13481,77,67,100,95,Web Development
S13482,65,63,79,78,AI
S13483,81,82,67,70,AI
S13484,86,93,93,64,Mathematics for machine learning
S13485,68,94,61,84,AI
S13486,67,81,76,82,Web Development
S13487,95,65,89,69,python
S13488,90,68,68,62,python
S13489,75,66,65,64,python
S13490,89,97,68,75,AI
S13491,72,62,90,62,python
S13492,96,87,68,65,python
S13493,98,80,77,85,AI
S13494,92,71,72,95,AI
S13495,81,68,97,87,AI
S13496,79,63,75,96,Web Development
S13497,80,77,85,77,AI
S13498,95,73,82,82,Web Development
S13499,87,86,98,78,AI
S13500,84,76,79,87,AI
S13501,99,89,87,66,Mathematics for machine learning
S13502,78,62,81,70,python
S13503,65,89,89,72,AI
S13504,79,72,71,86,Mathematics for machine learning
S13505,77,62,82,100,Web Development
S13506,98,96,75,91,AI
S13507,64,85,85,96,AI
S13508,98,93,85,69,Mathematics for machine learning
S13509,82,62,61,78,Web Development
S13510,78,100,99,83,AI
S13511,99,63,100,99,Web Development
S13512,68,73,78,100,AI
S13513,73,89,81,64,Mathematics for machine learning
S13514,77,84,80,96,AI
S13515,71,66,82,84,Web Development
S13516,63,68,67,84,python
S13517,93,79,97,65,Mathematics for machine learning
S13518,87,95,97,91,AI
S13519,98,77,83,97,AI
S13520,62,92,67,66,python
S13521,82,79,90,100,AI
S13522,60,60,85,81,Mathematics for machine learning
S13523,62,78,74,73,AI
S13524,85,82,67,93,AI
S13525,84,77,69,69,python
S13526,81,86,95,63,Mathematics for machine learning
S13527,77,73,68,86,AI
S13528,85,100,69,87,python
S13529,92,90,69,87,AI
S13530,71,86,75,80,AI
S13531,96,72,100,86,AI
S13532,79,87,78,90,AI
S13533,95,95,98,71,AI
S13534,80,75,77,99,AI
S13535,76,78,96,86,AI
S13536,92,70,81,65,python
S13537,79,66,100,73,Web Development
S13538,73,63,68,81,Web Development
S13539,90,96,90,75,AI
S13540,90,82,79,81,AI
S13541,80,61,80,74,Web Development
S13542,67,87,67,64,Web Development
S13543,84,98,98,78,AI
S13544,68,82,61,97,AI
S13545,90,86,77,98,AI
S13546,62,74,83,83,AI
S13547,88,95,73,69,Mathematics for machine learning
S13548,97,92,70,77,AI
S13549,96,78,63,87,AI
S13550,78,79,86,94,AI
S13551,86,65,61,85,Web Development
S13552,90,87,77,65,Mathematics for machine learning
S13553,88,81,87,80,AI
S13554,77,99,81,90,AI
S13555,84,61,78,99,Web Development
S13556,95,89,78,79,AI
S13557,87,75,92,62,Mathematics for machine learning
S13558,95,89,90,73,AI
S13559,69,87,67,60,python
S13560,69,90,91,78,AI
S13561,91,72,75,94,AI
S13562,87,94,85,97,AI
S13563,73,72,96,67,Mathematics for machine learning
S13564,60,68,93,91,python
S13565,74,81,94,71,AI
S13566,95,75,88,64,Web Development
S13567,80,88,61,96,AI
S13568,91,60,95,66,python
S13569,98,65,91,69,python
S13570,84,96,86,76,AI
S13571,98,75,79,68,Mathematics for machine learning
S13572,85,78,96,64,Mathematics for machine learning
S13573,93,78,60,61,python
S13574,87,85,62,73,AI
S13575,72,60,61,88,Web Development
S13576,98,98,75,85,AI
S13577,66,95,67,90,AI
S13578,79,82,95,99,AI
S13579,68,83,77,68,Mathematics for machine learning
S13580,64,94,76,91,AI
S13581,73,64,97,77,Web Development
S13582,64,98,77,99,Mathematics for machine learning
S13583,66,62,73,77,python
S13584,91,81,94,88,AI
S13585,73,84,87,87,Mathematics for machine learning
S13586,91,82,84,100,AI
S13587,68,79,64,66,python
S13588,88,79,99,73,Mathematics for machine learning
S13589,67,71,77,74,AI
S13590,60,99,97,64,Mathematics for machine learning
S13591,61,78,66,79,AI
S13592,79,86,65,93,AI
S13593,81,77,66,93,AI
S13594,76,94,97,77,AI
S13595,82,89,95,99,AI
S13596,62,86,62,96,AI
S13597,68,67,68,66,python
S13598,64,63,76,93,python
S13599,94,74,88,65,Mathematics for machine learning
S13600,78,91,63,80,AI
S13601,91,66,76,67,python
S13602,98,60,83,91,Web Development
S13603,61,73,89,65,Mathematics for machine learning
S13604,67,88,71,77,AI
S13605,76,71,89,97,AI
S13606,61,74,85,72,AI
S13607,93,85,100,97,python
S13608,65,100,93,85,AI
S13609,67,69,61,81,python
S13610,95,66,73,98,Web Development
S13611,93,70,60,61,python
S13612,92,80,74,61,Mathematics for machine learning
S13613,84,80,89,86,AI
S13614,66,84,61,66,python
S13615,76,100,90,97,AI
S13616,72,85,86,77,AI
S13617,70,86,81,86,AI
S13618,75,84,94,89,AI
S13619,96,92,75,66,Mathematics for machine learning
S13620,73,78,80,73,python
S13621,67,69,68,65,python
S13622,70,88,87,73,AI
S13623,63,89,87,94,AI
S13624,69,98,82,68,Mathematics for machine learning
S13625,89,65,65,72,Web Development
S13626,83,60,97,81,Web Development
S13627,77,74,75,63,Mathematics for machine learning
S13628,91,80,80,72,AI
S13629,98,63,96,80,Web Development
S13630,80,85,90,83,AI
S13631,77,76,67,65,python
S13632,89,65,73,63,python
S13633,97,75,77,99,python
S13634,93,72,63,91,AI
S13635,63,86,67,93,AI
S13636,73,66,97,85,Web Development
S13637,92,67,86,87,python
S13638,95,92,96,85,python
S13639,61,64,94,98,python
S13640,66,94,80,81,AI
S13641,93,91,77,70,Mathematics for machine learning
S13642,100,95,61,77,AI
S13643,95,63,63,88,Web Development
S13644,76,82,77,69,Mathematics for machine learning
S13645,91,65,86,90,Web Development
S13646,94,75,99,78,AI
S13647,71,60,66,72,Web Development
S13648,84,88,84,72,AI
S13649,78,69,72,70,python
S13650,76,100,82,74,Web Development
S13651,61,92,62,74,AI
S13652,84,68,78,100,Web Development
S13653,91,61,92,94,Web Development
S13654,90,77,82,91,AI
S13655,67,73,82,91,AI
S13656,71,78,86,87,AI
S13657,60,75,62,89,AI
S13658,85,83,65,77,AI
S13659,63,68,65,71,Mathematics for machine learning
S13660,78,89,86,70,Mathematics for machine learning
S13661,62,74,91,66,Mathematics for machine learning
S13662,92,97,76,85,AI
S13663,99,75,67,83,AI
S13664,63,95,74,96,AI
S13665,98,86,69,84,AI
S13666,60,91,61,83,python
S13667,67,61,88,62,python
S13668,80,98,93,87,AI
S13669,84,60,82,61,python
S13670,65,92,85,73,AI
S13671,91,90,80,75,AI
S13672,85,78,65,72,AI
S13673,70,100,80,75,AI
S13674,67,79,74,96,AI
S13675,92,86,90,61,Mathematics for machine learning
S13676,72,67,73,60,python
S13677,89,98,98,92,AI
S13678,80,93,62,76,AI
S13679,67,96,87,83,Web Development
S13680,65,63,97,74,python
S13681,65,79,95,62,Mathematics for machine learning
S13682,81,88,78,72,AI
S13683,63,99,87,74,AI
S13684,76,83,97,72,AI
S13685,62,67,67,100,python
S13686,76,87,100,61,Mathematics for machine learning
S13687,63,81,88,62,Mathematics for machine learning
S13688,92,73,97,97,AI
S13689,82,82,94,100,AI
S13690,98,71,61,71,AI
S13691,100,69,71,62,python
S13692,85,87,68,77,Mathematics for machine learning
S13693,82,72,61,75,AI
S13694,66,77,97,74,AI
S13695,96,94,79,71,AI
S13696,76,67,72,71,Web Development
S13697,64,89,89,90,AI
S13698,98,74,72,90,AI
S13699,96,85,85,66,Mathematics for machine learning
S13700,76,63,85,94,Web Development
S13701,67,100,71,97,AI
S13702,82,84,62,97,python
S13703,73,99,76,68,Mathematics for machine learning
S13704,87,78,89,69,Mathematics for machine learning
S13705,65,98,77,62,Mathematics for machine learning
S13706,67,93,87,92,AI
S13707,97,72,80,64,Mathematics for machine learning
S13708,92,79,64,78,AI
S13709,72,73,76,68,Mathematics for machine learning
S13710,63,68,63,81,python
S13711,97,74,82,89,AI
S13712,67,85,82,84,AI
S13713,95,61,94,85,Web Development
S13714,80,84,75,62,Mathematics for machine learning
S13715,63,62,97,69,python
S13716,65,86,60,100,AI
S13717,73,82,74,64,Mathematics for machine learning
S13718,79,100,79,76,AI
S13719,73,73,72,84,AI
S13720,65,70,100,72,python
S13721,67,60,94,99,python
S13722,61,89,68,83,AI
S13723,91,75,79,62,Mathematics for machine learning
S13724,92,86,72,63,Mathematics for machine learning
S13725,64,92,93,93,AI
S13726,95,63,90,73,AI
S13727,80,69,85,64,python
S13728,64,74,99,70,Mathematics for machine learning
S13729,82,85,60,80,AI
S13730,78,61,74,88,Web Development
S13731,68,66,74,78,python
S13732,83,66,79,70,python
S13733,73,88,100,62,Mathematics for machine learning
S13734,63,92,81,72,AI
S13735,70,60,100,94,python
S13736,61,98,84,81,AI
S13737,81,91,93,66,Mathematics for machine learning
S13738,65,82,100,80,AI
S13739,86,86,73,86,python
S13740,61,72,71,84,AI
S13741,95,91,71,96,AI
S13742,69,79,95,80,AI
S13743,80,65,68,99,Web Development
S13744,78,78,64,95,AI
S13745,71,95,92,91,AI
S13746,76,68,69,76,Web Development
S13747,84,61,72,85,Web Development
S13748,62,95,83,95,AI
S13749,80,94,97,79,AI
S13750,92,87,82,66,AI
S13751,94,95,75,65,Mathematics for machine learning
S13752,63,94,96,61,Mathematics for machine learning
S13753,86,99,75,75,AI
S13754,70,90,78,80,AI
S13755,100,72,97,95,AI
S13756,61,80,61,77,AI
S13757,99,64,90,65,python
S13758,82,93,87,85,AI
S13759,73,81,94,82,AI
S13760,72,76,72,94,AI
S13761,77,99,81,68,Mathematics for machine learning
S13762,85,92,91,79,AI
S13763,68,86,90,61,AI
S13764,99,99,90,66,AI
S13765,73,100,94,99,AI
S13766,98,94,67,65,python
S13767,88,99,76,97,python
S13768,75,77,90,88,AI
S13769,83,97,62,70,python
S13770,61,86,89,64,Mathematics for machine learning
S13771,94,62,81,72,Web Development
S13772,68,61,93,66,python
S13773,64,70,76,96,Mathematics for machine learning
S13774,87,73,77,66,Mathematics for machine learning
S13775,60,70,65,77,python
S13776,75,73,87,87,AI
S13777,70,80,60,60,python
S13778,98,77,60,70,python
S13779,82,89,86,63,Web Development
S13780,90,63,78,83,Web Development
S13781,92,98,82,64,Mathematics for machine learning
S13782,71,75,84,65,Mathematics for machine learning
S13783,81,67,100,89,Web Development
S13784,61,82,95,69,Mathematics for machine learning
S13785,81,60,88,72,Web Development
S13786,75,97,71,78,AI
S13787,94,91,90,60,Mathematics for machine learning
S13788,96,66,65,98,Web Development
S13789,100,61,95,82,AI
S13790,70,97,86,76,AI
S13791,65,77,61,61,python
S13792,81,86,75,61,AI
S13793,67,71,99,67,Mathematics for machine learning
S13794,72,66,90,67,python
S13795,67,89,69,85,AI
S13796,76,67,86,65,python
S13797,60,76,78,83,AI
S13798,100,91,67,95,AI
S13799,81,65,99,72,Web Development
S13800,82,100,66,71,AI
S13801,66,91,68,66,python
S13802,82,99,86,98,AI
S13803,99,98,70,73,AI
S13804,81,78,83,99,AI
S13805,86,80,95,89,Mathematics for machine learning
S13806,95,86,91,89,AI
S13807,82,87,66,84,AI
S13808,64,99,78,81,AI
S13809,87,89,86,88,AI
S13810,72,70,86,67,python
S13811,92,61,89,67,python
S13812,63,76,85,75,AI
S13813,84,64,61,91,Web Development
S13814,75,78,84,87,AI
S13815,95,84,100,96,AI
S13816,69,69,85,75,python
S13817,87,93,76,77,AI
S13818,95,94,61,83,AI
S13819,78,90,67,73,AI
S13820,83,65,80,77,AI
S13821,82,100,95,71,AI
S13822,73,72,69,82,AI
S13823,81,60,89,82,Web Development
S13824,67,66,97,72,python
S13825,96,78,60,82,python
S13826,72,96,79,67,Mathematics for machine learning
S13827,71,64,61,76,Web Development
S13828,82,61,79,92,Web Development
S13829,75,75,74,96,AI
S13830,67,79,76,87,AI
S13831,65,82,76,64,AI
S13832,91,77,65,89,AI
S13833,61,96,61,84,AI
S13834,88,100,96,82,Mathematics for machine learning
S13835,95,75,80,80,AI
S13836,98,80,60,92,AI
S13837,97,64,91,72,Web Development
S13838,62,68,86,73,python
S13839,74,86,74,65,Mathematics for machine learning
S13840,77,64,79,60,python
S13841,71,93,62,66,python
S13842,93,84,77,98,AI
S13843,76,99,84,91,AI
S13844,86,62,65,90,AI
S13845,79,70,75,93,Web Development
S13846,99,99,80,99,AI
S13847,86,64,92,76,Web Development
S13848,77,93,83,85,AI
S13849,78,76,63,90,AI
S13850,63,77,76,69,Mathematics for machine learning
S13851,66,60,61,74,python
S13852,95,84,96,74,AI
S13853,69,96,71,84,AI
S13854,85,94,94,95,AI
S13855,67,71,77,65,Mathematics for machine learning
S13856,81,100,61,95,AI
S13857,62,81,87,83,AI
S13858,88,82,77,90,Mathematics for machine learning
S13859,96,97,90,97,AI
S13860,88,90,62,64,Web Development
S13861,99,92,91,95,AI
S13862,87,69,75,76,Web Development
S13863,84,75,62,71,AI
S13864,98,81,82,88,python
S13865,61,91,97,75,AI
S13866,64,95,87,78,AI
S13867,91,89,76,79,python
S13868,77,90,81,75,AI
S13869,81,96,98,99,AI
S13870,69,75,72,90,Web Development
S13871,89,84,98,69,Mathematics for machine learning
S13872,67,80,68,92,AI
S13873,60,85,91,64,Mathematics for machine learning
S13874,72,80,70,75,Web Development
S13875,94,95,77,74,AI
S13876,76,83,98,99,AI
S13877,76,75,67,97,AI
S13878,72,95,99,74,AI
S13879,88,64,76,93,Web Development
S13880,72,79,96,65,Web Development
S13881,84,92,78,64,Mathematics for machine learning
S13882,88,97,98,93,Mathematics for machine learning
S13883,87,71,86,61,python
S13884,90,74,75,69,Web Development
S13885,72,73,87,95,AI
S13886,66,75,96,64,Mathematics for machine learning
S13887,91,86,87,81,AI
S13888,66,78,64,82,AI
S13889,64,65,73,71,AI
S13890,91,100,84,87,AI
S13891,61,74,89,66,Mathematics for machine learning
S13892,91,85,88,80,AI
S13893,69,62,70,90,python
S13894,100,64,89,83,Web Development
S13895,68,94,71,79,AI
S13896,89,98,96,86,AI
S13897,92,87,71,60,Mathematics for machine learning
S13898,62,73,100,79,Mathematics for machine learning
S13899,91,91,97,64,Mathematics for machine learning
S13900,87,95,90,70,Mathematics for machine learning
S13901,75,81,60,90,AI
S13902,98,75,97,72,AI
S13903,98,62,76,91,Web Development
S13904,63,98,79,64,Mathematics for machine learning
S13905,77,73,99,79,AI
S13906,99,88,65,89,AI
S13907,60,64,75,90,python
S13908,84,67,86,83,Web Development
S13909,94,81,82,95,AI
S13910,78,78,71,67,Mathematics for machine learning
S13911,77,87,83,96,AI
S13912,89,63,97,72,Web Development
S13913,66,61,68,92,python
S13914,71,67,87,75,Web Development
S13915,73,82,88,95,AI
S13916,74,82,72,81,Mathematics for machine learning
S13917,74,89,66,91,AI
S13918,85,93,87,65,Mathematics for machine learning
S13919,81,61,69,95,Web Development
S13920,89,96,78,64,Mathematics for machine learning
S13921,83,93,81,94,AI
S13922,62,90,65,65,python
S13923,79,80,95,85,AI
S13924,73,89,65,68,Mathematics for machine learning
S13925,77,81,76,91,AI
S13926,88,69,62,94,Web Development
S13927,79,92,91,91,AI
S13928,73,85,72,63,Mathematics for machine learning
S13929,95,91,76,67,Mathematics for machine learning
S13930,82,85,93,73,AI
S13931,77,83,73,61,Mathematics for machine learning
S13932,92,90,75,98,AI
S13933,72,77,68,68,python
S13934,90,83,80,91,AI
S13935,91,97,76,76,python
S13936,95,61,79,72,Web Development
S13937,63,75,96,98,AI
S13938,65,75,82,69,Mathematics for machine learning
S13939,65,100,63,66,python
S13940,89,91,79,100,AI
S13941,82,78,78,98,AI
S13942,62,71,86,65,Mathematics for machine learning
S13943,69,71,66,60,python
S13944,63,92,84,69,Mathematics for machine learning
S13945,90,78,92,92,AI
S13946,65,69,65,83,python
S13947,69,82,63,73,AI
S13948,76,75,94,98,AI
S13949,69,68,61,84,python
S13950,84,92,91,78,AI
S13951,62,97,66,83,AI
S13952,82,82,81,96,AI
S13953,62,84,90,83,AI
S13954,82,96,99,96,AI
S13955,100,75,62,95,python
S13956,80,99,99,98,AI
S13957,63,62,66,97,Web Development
S13958,67,93,81,79,AI
S13959,86,94,65,91,Mathematics for machine learning
S13960,81,85,81,64,Mathematics for machine learning
S13961,70,93,63,78,Mathematics for machine learning
S13962,92,61,69,97,AI
S13963,91,72,80,60,Mathematics for machine learning
S13964,83,84,70,82,Mathematics for machine learning
S13965,69,88,61,66,python
S13966,62,65,75,75,python
S13967,78,75,88,92,AI
S13968,98,95,73,85,AI
S13969,91,71,63,76,AI
S13970,64,99,83,82,Mathematics for machine learning
S13971,96,66,66,73,Web Development
S13972,86,93,97,65,Mathematics for machine learning
S13973,97,69,91,70,python
S13974,68,92,97,98,AI
S13975,75,88,91,91,AI
S13976,69,92,76,100,AI
S13977,60,95,97,77,AI
S13978,93,81,87,63,Mathematics for machine learning
S13979,86,92,97,71,AI
S13980,72,97,99,93,AI
S13981,91,66,63,95,Web Development
S13982,65,89,69,80,AI
S13983,63,78,88,61,Mathematics for machine learning
S13984,68,97,72,79,AI
S13985,99,73,99,82,Web Development
S13986,83,95,80,87,AI
S13987,69,61,93,90,python
S13988,78,100,73,66,Mathematics for machine learning
S13989,91,83,79,87,AI
S13990,84,92,67,83,AI
S13991,88,94,67,91,AI
S13992,75,95,91,92,AI
S13993,81,78,77,80,AI
S13994,70,88,94,94,AI
S13995,81,100,91,88,AI
S13996,99,91,61,92,AI
S13997,99,90,89,97,AI
S13998,89,88,61,74,AI
S13999,99,67,69,60,python
S14000,94,97,63,61,python
S14001,63,72,82,79,AI
S14002,76,62,82,92,Web Development
S14003,92,76,92,60,Web Development
S14004,92,81,80,75,AI
S14005,87,87,89,88,Web Development
S14006,79,75,81,98,AI
S14007,81,87,90,75,AI
S14008,79,94,62,94,AI
S14009,90,98,68,73,AI
S14010,70,96,63,91,AI
S14011,66,90,74,91,AI
S14012,96,60,94,71,Web Development
S14013,97,78,94,94,AI
S14014,76,83,100,90,python
S14015,69,95,97,61,Mathematics for machine learning
S14016,82,67,80,95,Web Development
S14017,92,73,93,80,AI
S14018,87,97,80,75,AI
S14019,86,81,88,99,AI
S14020,62,97,78,94,AI
S14021,77,77,85,79,AI
S14022,94,83,68,67,python
S14023,70,73,89,97,AI
S14024,74,97,60,60,python
S14025,99,67,80,87,Web Development
S14026,85,83,60,75,python
S14027,65,68,96,76,python
S14028,95,67,87,81,Web Development
S14029,93,95,99,83,AI
S14030,100,92,62,81,AI
S14031,96,100,86,90,AI
S14032,82,83,88,71,AI
S14033,82,63,77,81,Web Development
S14034,99,64,67,69,python
S14035,64,78,80,67,Mathematics for machine learning
S14036,69,89,70,80,AI
S14037,91,94,72,69,Web Development
S14038,69,78,96,93,AI
S14039,86,65,73,89,Web Development
S14040,84,76,71,73,AI
S14041,66,70,72,66,python
S14042,97,86,92,61,Web Development
S14043,84,89,91,84,AI
S14044,83,71,86,87,AI
S14045,83,71,100,61,Mathematics for machine learning
